timestamp,certificates,gitaly,gitlab-exporter,gitlab-shell,gitlab-workhorse,kas,metrics,minio,postgresql,prometheus-server,prometheus-server-configmap-reload,redis,registry,sidekiq,toolbox,webservice,dependencies,configure
1727819190,,377970688,32362496,18804736,251076608,80773120,13266944,10309632,650993664,1688817664,4489216,63823872,27508736,2937298944,1187840,27884986368,,
1727819220,,378826752,32063488,18731008,249516032,80773120,13500416,10309632,600768512,1693515776,4489216,63229952,27553792,2919432192,1187840,27794534400,,
1727819250,,378277888,32391168,19238912,251617280,80777216,13553664,10309632,605089792,1693515776,4501504,63361024,27561984,2941923328,1187840,27762073600,,
1727819280,,378535936,32055296,19247104,252702720,80777216,13553664,10407936,605089792,1693470720,4485120,62689280,27561984,2916450304,1187840,27882102784,,
1727819310,,378277888,32411648,18944000,252952576,81043456,13656064,10407936,654249984,1693532160,4485120,62689280,27557888,2929164288,1187840,28081119232,,
1727819340,,379084800,32059392,18984960,253124608,80777216,13656064,10407936,563646464,1693532160,4489216,62648320,27389952,2916773888,1187840,28383858688,,
1727819370,,379088896,32350208,19251200,252846080,80777216,15032320,10407936,511225856,1684365312,4489216,62550016,27389952,2916773888,1187840,28423729152,,
1727819400,,541560832,32350208,18989056,253665280,80773120,15032320,10407936,588546048,1690955776,4489216,62373888,27394048,2939723776,1187840,27679268864,,
1727819430,,563585024,32399360,18726912,253861888,80773120,13934592,10407936,591036416,1697742848,4489216,62373888,27385856,2939723776,1187840,27404685312,178741248,
1727819460,,562769920,32055296,19034112,254349312,80248832,13934592,10407936,585625600,1688719360,4489216,62160896,27525120,2942832640,1187840,27414675456,239378432,
1727819490,,562679808,32395264,19496960,254517248,80248832,14139392,10407936,588443648,1688752128,4489216,61923328,27529216,1590489088,1187840,27443097600,361295872,
1727819520,,562679808,32055296,19873792,254926848,80248832,14139392,10407936,590503936,1688743936,4489216,62009344,27508736,1609170944,1187840,27467468800,544948224,
1727819550,,459624448,32055296,19423232,256118784,80248832,13352960,10407936,590503936,1688743936,4489216,61968384,27508736,1587785728,1187840,27891453952,544948224,
1727819580,,459051008,32403456,18587648,253480960,80248832,13684736,10407936,601186304,1691123712,4489216,62271488,28028928,1610641408,1187840,28091973632,730607616,
1727819610,,459046912,32350208,18587648,204816384,80248832,13697024,10342400,602046464,1693466624,4489216,62271488,27512832,1606176768,1187840,22759383040,730607616,
1727819640,,399372288,32059392,18583552,180850688,79597568,14643200,10342400,603484160,1697890304,4485120,62124032,27512832,1606176768,1187840,20007157760,737026048,
1727819670,,399368192,32059392,18780160,180211712,80125952,14651392,10342400,604909568,1713545216,4485120,62279680,27512832,1589485568,1187840,20078997504,797736960,
1727819700,,452595712,32055296,18882560,180895744,80121856,14868480,10342400,604909568,1715920896,4485120,62369792,27512832,1574981632,1187840,20142571520,797736960,
1727819730,,438161408,32055296,18964480,179597312,80125952,14872576,10342400,601501696,1716056064,4485120,62808064,27545600,1574981632,1187840,20379885568,618995712,
1727819760,,522338304,32399360,18694144,180056064,80134144,14393344,10342400,595963904,1716006912,4485120,62808064,27545600,1562427392,1187840,20404879360,564752384,
1727819790,,566181888,32391168,18702336,197488640,80134144,14393344,10342400,601669632,1716047872,4485120,62730240,27553792,1579913216,1187840,20273618944,442834944,
1727819820,,567398400,32055296,18653184,199864320,80855040,13144064,10342400,601669632,1716236288,4489216,62435328,27549696,1564647424,1187840,20391374848,259182592,
1727819850,,566489088,32387072,18653184,200290304,80855040,13135872,10342400,481755136,1716236288,4489216,62021632,27582464,1576398848,1187840,20865376256,259182592,
1727819880,,575201280,32055296,19673088,198967296,80863232,13639680,10346496,460435456,1719353344,4489216,62107648,27586560,1585577984,1187840,20845932544,73523200,
1727819910,,575201280,32362496,18386944,199245824,81133568,13651968,10342400,457068544,1718956032,4489216,62222336,27594752,1585577984,1187840,20883578880,73523200,
1727819940,,571588608,32059392,18849792,198889472,81125376,13651968,10342400,457068544,1718956032,4489216,62074880,27594752,1579470848,1187840,21089165312,67104768,
1727819970,,571588608,32350208,18681856,198840320,80859136,13783040,10342400,453877760,1719021568,4489216,61997056,27443200,1578405888,1187840,20921638912,6393856,
1727820000,,577056768,32350208,18677760,199421952,80859136,13783040,10342400,438353920,1719074816,4489216,61747200,27443200,1563443200,1187840,20776259584,6393856,
1727820030,,566976512,32059392,18358272,201383936,80859136,13778944,10342400,465563648,1720815616,4489216,61747200,27443200,1576308736,1187840,20914008064,6393856,
1727820060,,566509568,32055296,18509824,201469952,80863232,13778944,10342400,493355008,1721118720,4489216,62103552,27447296,2207965184,1187840,20899627008,,
1727820090,,569597952,32346112,18731008,160681984,80863232,13647872,10342400,523427840,1721118720,4485120,62349312,27320320,2744164352,1187840,18573066240,,
1727820120,,577355776,32059392,19316736,163500032,80867328,12795904,10342400,513769472,1733496832,4485120,62349312,27324416,2855243776,1187840,18754035712,,
1727820150,,571961344,32382976,18567168,192069632,80859136,12800000,10342400,521494528,1733496832,4485120,62251008,27316224,2845351936,1187840,18289885184,,
1727820180,,576507904,32055296,18669568,206262272,80859136,12980224,10342400,521494528,1745985536,4485120,62226432,27324416,2902405120,1187840,18356649984,,
1727820210,,575913984,32362496,18669568,205824000,80859136,12980224,10276864,522248192,1753485312,4485120,63156224,27459584,2871046144,1187840,18174324736,,
1727820240,,575913984,32055296,18956288,205860864,80859136,13099008,10276864,524541952,1753485312,4485120,62582784,27463680,2879688704,1187840,18283446272,,
1727820270,,575528960,32354304,19214336,205561856,80859136,13099008,10276864,525733888,1756581888,4485120,63418368,27467776,2895110144,1187840,18137137152,,
1727820300,,576925696,32055296,19247104,205369344,80859136,13676544,10276864,525127680,1756942336,4485120,63418368,27467776,2878730240,1187840,18015760384,,
1727820330,,524140544,32055296,18755584,206286848,80859136,13676544,10276864,527925248,1756942336,4489216,63070208,27344896,2893238272,1187840,17710338048,,
1727820360,,521658368,32055296,18849792,206012416,80859136,13697024,10276864,526594048,1759363072,4489216,63250432,27340800,2862321664,1187840,17871032320,,
1727820390,,521658368,32342016,18661376,204361728,80859136,13697024,10276864,496115712,1760706560,4485120,63250432,27340800,2882514944,1187840,19253551104,,
1727820420,,518713344,32342016,18530304,204201984,80859136,14008320,10276864,463560704,1760706560,4485120,62185472,27344896,2890010624,1187840,21311737856,,
1727820450,,518713344,32395264,18534400,205197312,80859136,14008320,10276864,457576448,1772662784,4485120,62386176,27398144,2884145152,1187840,23540891648,,
1727820480,,923492352,32055296,18534400,207626240,80859136,13864960,10276864,467148800,1772662784,4485120,62607360,27398144,2874335232,1187840,23896993792,,
1727820510,,542531584,32395264,18604032,242126848,80859136,13873152,10276864,486985728,1835470848,4485120,62763008,27406336,2888409088,1187840,24856322048,,
1727820540,,552349696,32055296,18968576,263520256,80859136,13873152,10276864,464646144,1834000384,4485120,62763008,27402240,2875281408,1187840,25291546624,,
1727820570,,556515328,32391168,19087360,269922304,80863232,13537280,10276864,464646144,1834360832,4485120,63225856,27402240,2887774208,1187840,26827386880,,
1727820600,,558080000,32055296,19087360,275185664,80863232,13537280,10276864,481890304,1848168448,4485120,63225856,27516928,2869960704,1187840,27147497472,,
1727820630,,515747840,32391168,18784256,277508096,80863232,13660160,10276864,495116288,1855225856,4485120,63148032,27521024,1585369088,1187840,27287543808,,
1727820660,,515747840,32055296,18948096,273526784,80867328,12996608,10317824,494247936,1855324160,4485120,63512576,27521024,1585369088,1187840,27732463616,,
1727820690,,466984960,32366592,19210240,266047488,80863232,13021184,10317824,488546304,1855361024,4485120,63512576,27529216,1573621760,1187840,27832365056,,
1727820720,,465649664,32055296,19480576,263872512,80859136,13774848,10317824,492187648,1855361024,4489216,63594496,27414528,1600995328,1187840,28201816064,,
1727820750,,571039744,32055296,19234816,263266304,80859136,13774848,10317824,506593280,1855991808,4489216,63336448,27422720,1594601472,1187840,28287668224,,
1727820780,,577359872,32395264,18837504,261246976,80859136,13168640,10383360,515244032,1856024576,4485120,63488000,27426816,1580011520,1187840,27931758592,,
1727820810,,573161472,32399360,19206144,262402048,81121280,13164544,10383360,507125760,1789521920,4485120,63684608,27430912,1590947840,1187840,27905617920,,
1727820840,,573161472,32055296,19488768,264392704,81121280,13803520,10383360,507125760,1789677568,4485120,63684608,27226112,1568636928,1187840,27873054720,,
1727820870,,578048000,32055296,19267584,265371648,80863232,13803520,10383360,340504576,1802936320,4493312,62488576,27222016,1584119808,1187840,27823038464,,
1727820900,,505843712,32059392,18739200,264912896,80859136,13803520,10383360,341274624,1786036224,4493312,61673472,27222016,1569992704,1187840,27620814848,,
1727820930,,470396928,32407552,18481152,263831552,80859136,13996032,10383360,346157056,1785978880,4489216,62156800,27217920,1592700928,1187840,27554537472,,
1727820960,,470396928,32059392,18481152,264204288,80859136,14741504,10383360,359067648,1792552960,4489216,61595648,27295744,1573560320,1187840,27370586112,,
1727820990,,471060480,32342016,19292160,264429568,80863232,14749696,10383360,395202560,1792552960,4493312,64151552,27295744,1587494912,1187840,27383791616,,
1727821020,,475697152,32055296,19361792,272560128,80859136,14749696,10383360,407429120,1787273216,4493312,64151552,27295744,2071187456,1187840,27367890944,,
1727821050,,475697152,32403456,19001344,275791872,80859136,14995456,10383360,413446144,1803923456,4493312,61587456,27299840,2773831680,1187840,27371839488,,
1727821080,,607928320,32403456,18739200,197799936,80859136,14995456,10412032,411049984,1803968512,4485120,61718528,28147712,2839896064,1187840,17029627904,,
1727821110,,477507584,32350208,18735104,158400512,80859136,14008320,10420224,411049984,1810649088,4485120,62119936,27353088,2902654976,1187840,17028837376,,
1727821140,,467976192,32059392,18571264,147632128,80859136,12992512,10412032,442589184,1810649088,4485120,62119936,27365376,2903728128,1187840,14181654528,,
1727821170,,467746816,32354304,19947520,146391040,80859136,12992512,10416128,427331584,1791139840,4489216,62717952,27361280,2907303936,1187840,14223015936,,
1727821200,,467746816,32063488,19423232,144236544,80859136,12992512,10412032,427618304,1791168512,4489216,62341120,27361280,2886242304,1187840,14265618432,,
1727821230,,468934656,32063488,19427328,155348992,80859136,13963264,10412032,427618304,1791385600,4485120,62341120,27365376,2905063424,1187840,14330814464,,
1727821260,,468410368,32059392,18452480,170962944,80859136,13320192,10412032,422907904,1771601920,4485120,62484480,27365376,2912686080,1187840,14362136576,,
1727821290,,468512768,32415744,18452480,170569728,81125376,13320192,10412032,432185344,1784524800,4489216,62656512,27365376,2882015232,1187840,14448455680,,
1727821320,,468398080,32059392,19333120,168124416,80859136,13365248,10412032,291713024,1784545280,4489216,62656512,27381760,2906124288,1187840,14639333376,,
1727821350,,468684800,32059392,19763200,168730624,80863232,13365248,10412032,265527296,1797951488,4493312,60899328,27385856,2889007104,1187840,14645641216,,
1727821380,,411365376,32059392,18870272,168071168,79749120,13565952,10412032,273059840,1776902144,4489216,60866560,27381760,2913640448,1187840,14574460928,,
1727821410,,411365376,32350208,18903040,168583168,79749120,13561856,10412032,285671424,1776926720,4489216,61120512,27377664,2915987456,1187840,14538829824,,
1727821440,,411373568,32350208,18898944,168808448,79749120,13930496,10371072,285671424,1776922624,4489216,61120512,27394048,2896392192,1187840,14528225280,,
1727821470,,411635712,32403456,18636800,169435136,80199680,13930496,10371072,244527104,1776947200,4489216,60387328,27451392,2915471360,1187840,14615437312,,
1727821500,,378048512,32059392,18628608,168919040,80195584,14675968,10371072,244527104,1776947200,4485120,59932672,27451392,2915471360,1187840,14591889408,,
1727821530,,484589568,32399360,18632704,168935424,79937536,14675968,10371072,249774080,1777106944,4489216,59891712,27447296,2915356672,1187840,14606467072,,
1727821560,,501080064,32059392,18685952,128417792,79941632,14868480,10407936,249794560,1777106944,4489216,59891712,27447296,2899959808,1187840,14629490688,,
1727821590,,501080064,32346112,18980864,57556992,79949824,14868480,10403840,260587520,1776996352,4489216,60215296,27394048,2914635776,1187840,11860856832,,
1727821620,,528691200,32055296,19177472,73457664,79945728,13283328,10403840,260587520,1764618240,4485120,60141568,27394048,2899005440,1187840,6370250752,,
1727821650,,543039488,32055296,19177472,73211904,79949824,13295616,10403840,281874432,1764618240,4485120,60436480,27389952,2917777408,1187840,7148032000,,
1727821680,,534679552,32055296,18640896,73023488,79945728,13094912,10403840,277442560,1764716544,4501504,60489728,27451392,1576960000,1191936,8290271232,,
1727821710,,520925184,32055296,18644992,73007104,80748544,13127680,10403840,301641728,1787985920,4485120,60174336,27635712,1588518912,1191936,8489799680,,
1727821740,,522432512,32059392,21204992,73359360,80752640,13950976,10403840,301641728,1766809600,4485120,60035072,27639808,1575112704,1191936,8622501888,,
1727821770,,522432512,32059392,20951040,73363456,81031168,13963264,10403840,307503104,1767018496,4485120,59392000,27643904,1590788096,1191936,8692350976,,
1727821800,,512487424,32063488,19054592,73674752,81031168,13897728,10403840,308518912,1766998016,4489216,58966016,27652096,1578397696,1191936,8959705088,,
1727821830,,489967616,32403456,19107840,75300864,81043456,13897728,10403840,309829632,1767387136,4497408,59310080,27406336,1590804480,1191936,9001734144,,
1727821860,,508411904,32059392,18694144,73805824,81047552,13910016,10403840,310308864,1764798464,4485120,58957824,27410432,1590804480,1191936,9029029888,,
1727821890,,508411904,32395264,19611648,73633792,81043456,13918208,10371072,312365056,1764741120,4485120,59088896,27410432,1592242176,1191936,9077489664,,
1727821920,,519880704,32055296,19083264,73728000,81039360,13770752,10371072,314114048,1764741120,4485120,59129856,27410432,1575780352,1191936,9118191616,,
1727821950,,483909632,32399360,19083264,74063872,81035264,13770752,10371072,314114048,1764798464,4489216,59129856,27291648,1595437056,1191936,8982835200,,
1727821980,,494915584,32399360,18886656,74207232,81039360,13262848,10371072,333238272,1764827136,4489216,58900480,27299840,1582964736,1191936,8955916288,,
1727822010,,491782144,32055296,18624512,74260480,81039360,13262848,10371072,333238272,1762926592,4485120,59564032,27295744,1596350464,1191936,8972500992,,
1727822040,,550391808,32055296,18632704,70770688,81039360,13553664,10371072,335355904,1762971648,4485120,59564032,27295744,1596350464,1191936,9003876352,,
1727822070,,557625344,32055296,18628608,71450624,81043456,13312000,10371072,335355904,1763147776,4489216,59924480,27348992,1598197760,1191936,9444110336,,
1727822100,,557625344,32059392,18628608,72630272,81043456,12787712,10375168,334303232,1763147776,4489216,59424768,27353088,1572270080,1191936,9403445248,,
1727822130,,523051008,32382976,18501632,73084928,81043456,12812288,10371072,324681728,1763528704,4489216,59273216,27361280,1594019840,1191936,9325211648,,
1727822160,,518344704,32059392,19283968,74637312,81039360,13635584,10371072,327716864,1763385344,4485120,59273216,27357184,1579118592,1191936,9281589248,,
1727822190,,519249920,32403456,19288064,74829824,81047552,13635584,10371072,324403200,1763385344,4485120,59084800,27459584,1579118592,1191936,9234776064,,
1727822220,,519249920,32059392,19333120,74960896,81047552,13635584,10371072,324403200,1766273024,4489216,59084800,27488256,1580056576,1191936,9171173376,,
1727822250,,472010752,32546816,19337216,75632640,81047552,13795328,10371072,331825152,1766305792,4489216,59310080,27488256,1580056576,1191936,9056317440,,
1727822280,,473542656,32059392,19095552,73277440,81047552,14069760,10371072,329740288,1766354944,4489216,59310080,27512832,1575944192,1191936,9023627264,,
1727822310,,472313856,32399360,19300352,73068544,81043456,14118912,10371072,300961792,1766326272,4485120,59097088,27279360,1592537088,1191936,9065361408,,
1727822340,,395264000,32059392,19599360,75137024,81043456,13053952,10371072,300961792,1748566016,4485120,59203584,27275264,1578012672,1191936,9056149504,,
1727822370,,395264000,32399360,19603456,75542528,81043456,13058048,10371072,301608960,1748566016,4485120,59244544,27279360,1596862464,1191936,9087664128,,
1727822400,,395784192,32059392,19083264,75751424,81055744,12918784,10371072,293687296,1748606976,4489216,59449344,27279360,1578545152,1191936,9070858240,,
1727822430,,410939392,32403456,18653184,76718080,81059840,12922880,10371072,280301568,1766461440,4489216,58920960,27320320,1589690368,1191936,9044811776,,
1727822460,,434200576,32403456,19480576,76558336,81051648,13664256,10371072,287772672,1751334912,4485120,58920960,27394048,1597440000,1191936,9057525760,,
1727822490,,488886272,32399360,18755584,93515776,81457152,13664256,10371072,312049664,1751097344,4485120,59142144,27394048,1597440000,1191936,10007396352,,
1727822520,,488886272,32059392,18493440,93671424,81461248,13635584,10371072,308527104,1751126016,4485120,59248640,27394048,1581391872,1191936,10898694144,,
1727822550,,501293056,32059392,19304448,92389376,81473536,12890112,10371072,328916992,1751429120,4485120,59248640,27398144,1581391872,1191936,11336572928,,
1727822580,,503037952,32059392,19304448,94994432,81539072,13008896,10371072,340140032,1751429120,4485120,59387904,27271168,1580130304,1191936,11652739072,,
1727822610,,503037952,32059392,18862080,94994432,81534976,13004800,10371072,346046464,1773391872,4489216,59387904,27279360,1580130304,1191936,11835891712,,
1727822640,,500342784,32403456,18620416,96804864,81539072,13004800,10371072,346226688,1773424640,4489216,59551744,27275264,1596522496,1191936,11818516480,,
1727822670,,456970240,32354304,19267584,93605888,81539072,13729792,10338304,348549120,1773424640,4489216,59551744,27324416,1591906304,1191936,11749142528,,
1727822700,,456765440,32059392,19230720,72818688,81534976,13729792,10338304,347869184,1773441024,4485120,59432960,27344896,1579175936,1191936,8931393536,,
1727822730,,457244672,32342016,18448384,75386880,81534976,14368768,10342400,351182848,1773588480,4485120,60366848,27344896,1599705088,1191936,8928858112,,
1727822760,,456257536,32342016,18448384,75767808,81534976,14819328,10342400,340946944,1773457408,4489216,60272640,27344896,1601540096,1191936,8912830464,,
1727822790,,412504064,32063488,18731008,76050432,81534976,14819328,10338304,343355392,1773457408,4489216,59928576,27389952,1601540096,1191936,8918122496,,
1727822820,,412504064,32055296,18993152,75821056,81534976,13778944,10338304,351354880,1773531136,4489216,59445248,27406336,1581137920,1191936,8826908672,,
1727822850,,469999616,32403456,19226624,76337152,81539072,12943360,10338304,328785920,1773568000,4489216,59445248,27439104,1596514304,1191936,8834293760,,
1727822880,,482717696,32059392,18706432,75694080,81534976,12996608,10338304,311885824,1773576192,4489216,59899904,27443200,1596514304,1191936,8735281152,,
1727822910,,465756160,32395264,18444288,76931072,81539072,12996608,10338304,347045888,1773592576,4489216,60440576,27475968,1596424192,1191936,8710008832,,
1727822940,,469274624,32395264,18923520,76017664,81797120,13553664,10338304,347045888,1773654016,4489216,59383808,27459584,2134450176,1191936,8706973696,3465216,
1727822970,,469274624,32342016,18927616,76218368,81797120,13549568,10338304,366657536,1774026752,4489216,60059648,27459584,2132279296,1191936,8777162752,3465216,
1727823000,,497405952,32055296,18665472,76234752,81539072,14508032,10338304,333697024,1776885760,4489216,60362752,27463680,2841604096,1191936,8777162752,3465216,
1727823030,,527929344,32350208,19001344,76226560,81801216,14622720,10338304,393363456,1776885760,4489216,60121088,27459584,2857029632,1191936,8943374336,3465216,
1727823060,,545529856,32055296,18616320,76214272,81817600,14761984,10338304,395968512,1777033216,4489216,60055552,27492352,2879725568,1191936,9067954176,3465216,
1727823090,,536457216,32350208,18620416,76922880,81539072,14761984,10338304,400289792,1777127424,4489216,60145664,27496448,2894000128,1191936,9067540480,3465216,
1727823120,,467673088,32350208,18628608,90476544,81805312,13512704,10338304,489992192,1777119232,4485120,60801024,27496448,2890981376,1191936,10068553728,3465216,
1727823150,,467681280,32354304,18636800,92348416,81543168,13512704,10379264,489992192,1777315840,4485120,60387328,27500544,2898296832,1191936,11279261696,3465216,
1727823180,,467419136,32055296,18964480,93175808,81215488,13512704,10371072,566177792,1777385472,4493312,60387328,27529216,2883440640,1191936,11220807680,3465216,
1727823210,,467685376,32350208,19271680,93167616,80949248,13705216,10371072,544120832,1777385472,4485120,60571648,27541504,2926551040,1191936,11193397248,3465216,
1727823240,,400273408,32350208,20062208,93159424,80957440,12840960,10371072,544120832,1777496064,4485120,59924480,27549696,2910556160,1191936,11197607936,,
1727823270,,400826368,32346112,19750912,67772416,80961536,12849152,10371072,544600064,1777573888,4489216,59924480,27557888,2931724288,1191936,8527654912,,
1727823300,,400826368,32346112,19484672,63295488,80957440,13119488,10371072,509788160,1778106368,4489216,60313600,27439104,2911698944,1191936,8509091840,,
1727823330,,399720448,32055296,19496960,63287296,81215488,13119488,10371072,488308736,1778106368,4485120,60674048,27439104,2913533952,1191936,8503083008,,
1727823360,,382517248,32059392,19226624,62652416,80035840,13557760,10371072,416473088,1777631232,4485120,59772928,27443200,2929729536,1191936,8457859072,,
1727823390,,381988864,32407552,19210240,58552320,80302080,13291520,10371072,419037184,1777655808,4485120,59654144,27443200,2931462144,1191936,8454983680,,
1727823420,,381988864,32055296,18747392,58535936,80039936,13996032,10371072,388972544,1779478528,4489216,59654144,27279360,2914766848,1191936,8440532992,,
1727823450,,382529536,32403456,19636224,58544128,80031744,13996032,10305536,383041536,1779671040,4489216,59490304,27287552,2914766848,1191936,8451530752,,
1727823480,,382791680,32059392,19107840,58540032,80039936,14757888,10305536,306065408,1779695616,4489216,59457536,27287552,2910425088,1191936,8422383616,,
1727823510,,381939712,32399360,18608128,58540032,80044032,14757888,10305536,288333824,1779740672,4489216,59457536,27291648,2910425088,1191936,8391217152,,
1727823540,,382033920,32059392,18599936,58556416,80035840,15060992,10305536,288428032,1779789824,4485120,59183104,27521024,2926923776,1191936,8372477952,,
1727823570,,382754816,32354304,19656704,58544128,80875520,15073280,10305536,289828864,1779789824,4485120,59183104,27537408,2911182848,1191936,8353148928,,
1727823600,,381579264,32354304,19181568,58548224,81539072,12668928,10305536,288911360,1779757056,4489216,59490304,27537408,2931027968,1191936,8366637056,,
1727823630,,382103552,32346112,19193856,58544128,81539072,12668928,10309632,317341696,2151489536,4489216,59695104,27541504,1599709184,1191936,8355528704,,
1727823660,,382885888,32055296,19546112,58580992,81543168,13230080,10375168,317341696,2167386112,4489216,59478016,27361280,1603284992,1191936,8343465984,,
1727823690,,382885888,32350208,19496960,43499520,80424960,13234176,10371072,300601344,2192257024,4489216,60256256,27361280,1606529024,1191936,6489567232,,
1727823720,,381784064,32059392,19283968,43462656,80424960,13234176,10371072,304893952,2192179200,4489216,60321792,27369472,2740944896,1191936,6483140608,,
1727823750,,382050304,32346112,19603456,43458560,80429056,13647872,10371072,345219072,2192179200,4489216,60014592,27373568,2911735808,1191936,6456135680,,
1727823780,,382050304,32063488,19599360,43458560,80429056,13680640,10371072,345354240,2192203776,4489216,59772928,27369472,2885009408,1191936,6440411136,,
1727823810,,382283776,32063488,19689472,43458560,80683008,13688832,10371072,349945856,2192203776,4489216,59961344,27213824,2928861184,1191936,6459473920,,
1727823840,,382017536,32366592,19484672,43458560,80691200,13950976,10371072,349810688,1630150656,4489216,59961344,27217920,2892873728,1191936,6436364288,,
1727823870,,382541824,32358400,19365888,43462656,81211392,13979648,10371072,356368384,1645408256,4489216,60116992,27222016,2908086272,1191936,6455246848,,
1727823900,,382537728,32358400,19128320,43470848,80945152,13811712,10371072,356368384,1645408256,4489216,60411904,27406336,2923237376,1191936,6452006912,,
1727823930,,382738432,32063488,19800064,43470848,80683008,13819904,10371072,356372480,1656238080,4489216,60661760,27385856,2922528768,1191936,6440779776,,
1727823960,,382287872,32071680,20381696,43462656,80683008,13819904,10371072,357605376,1542086656,4489216,60780544,27389952,2916265984,1191936,6447325184,,
1727823990,,382472192,32354304,20955136,43458560,80683008,13828096,10371072,326623232,1564348416,4489216,60411904,27389952,2929897472,1191936,6445096960,,
1727824020,,382472192,32354304,19247104,43343872,80678912,13385728,10371072,326868992,1567596544,4489216,60411904,27443200,2914365440,1191936,6435729408,,
1727824050,,382271488,32055296,18460672,43339776,80945152,13385728,10371072,330113024,1567596544,4485120,60493824,27422720,2920251392,1191936,6428045312,,
1727824080,,382783488,32346112,18460672,43343872,80683008,13385728,10371072,312455168,1560109056,4485120,59895808,27426816,2905473024,1191936,6203990016,,
1727824110,,382357504,32403456,18604032,57237504,80678912,13889536,10371072,312455168,1561284608,4485120,60542976,27418624,2924462080,1191936,6145114112,,
1727824140,,382312448,32055296,18685952,85831680,80683008,14721024,10371072,345190400,1561284608,4489216,60542976,27430912,2909446144,1191936,6922924032,,
1727824170,,382312448,32055296,18763776,88596480,81346560,14721024,10371072,345190400,1566552064,4489216,59846656,27267072,2926977024,1191936,8833024000,,
1727824200,,438386688,32055296,18763776,89174016,81342464,14946304,10371072,370892800,1566552064,4489216,60030976,27267072,2907742208,1191936,9822367744,,
1727824230,,505790464,32342016,19189760,95576064,81342464,14946304,10371072,384929792,1599111168,4489216,60837888,27275264,2924756992,1191936,10359894016,,
1727824260,,468742144,32092160,19398656,125849600,81346560,14946304,10371072,429948928,1599369216,4485120,59932672,27271168,3378356224,1191936,11911380992,6225920,
1727824290,,468742144,32354304,19525632,130056192,81350656,13746176,10375168,429948928,1607286784,4485120,60006400,27545600,3378356224,1191936,12506062848,6225920,
1727824320,,464740352,32354304,20115456,130392064,81346560,13824000,10371072,414953472,1607286784,4485120,60461056,27553792,4202913792,1191936,14483849216,6225920,
1727824350,,464220160,32362496,19349504,132988928,81346560,13828096,10371072,476233728,1621700608,4485120,60776448,27549696,2877054976,1191936,14785372160,6225920,
1727824380,,428912640,32055296,19087360,137039872,81346560,13492224,10338304,475377664,1667526656,4485120,60813312,27545600,2888859648,1191936,14999695360,6225920,
1727824410,,428912640,32055296,18563072,142516224,81346560,13496320,10338304,529604608,1690808320,4493312,61083648,27545600,2904190976,1191936,15162310656,6225920,
1727824440,,428920832,32391168,18821120,143265792,81346560,13688832,10403840,558968832,1690808320,4493312,61227008,27623424,2902388736,1191936,15299661824,6225920,
1727824470,,428920832,32350208,18563072,144429056,81350656,13688832,10403840,564383744,1691000832,4493312,61227008,27631616,2918129664,1191936,15321178112,6225920,
1727824500,,386772992,32055296,18497536,145555456,81346560,13688832,10403840,564383744,1691000832,4489216,61046784,27635712,2918027264,1191936,15346757632,6225920,
1727824530,,386772992,32055296,18444288,146345984,81342464,14622720,10403840,602300416,1601351680,4489216,62316544,27787264,2916478976,1191936,16629059584,6225920,
1727824560,,503934976,32055296,18440192,167206912,81342464,14635008,10469376,603234304,1601605632,4485120,62316544,27459584,2897829888,1191936,17386016768,3170304,
1727824590,,463400960,32055296,18448384,196591616,81342464,14635008,10469376,624640000,1624076288,4485120,61984768,27475968,2887884800,1191936,18741112832,3170304,
1727824620,,463400960,32055296,19230720,210812928,81342464,14761984,10469376,597569536,1627287552,4489216,61984768,27484160,2874269696,1191936,22413991936,3170304,
1727824650,,463400960,32055296,19017728,214245376,81354752,14770176,10469376,592343040,1730772992,4485120,61288448,27348992,2895925248,1191936,24453836800,3170304,
1727824680,,463376384,32063488,19124224,214433792,81350656,13361152,10469376,565612544,1745068032,4485120,61501440,27348992,2895925248,1191936,24550453248,3170304,
1727824710,,449142784,32403456,18866176,217153536,81350656,13361152,10469376,597676032,1746108416,4485120,61599744,27348992,2894217216,1191936,24892067840,3170304,
1727824740,,449138688,32055296,18624512,217153536,81342464,13754368,10469376,597676032,1746108416,4485120,61358080,27353088,2880675840,1191936,25119596544,3170304,
1727824770,,449142784,32399360,18501632,221204480,81342464,13762560,10469376,601550848,1750589440,4485120,61784064,27271168,2888388608,1191936,25608097792,3170304,
1727824800,,449142784,32399360,18759680,221409280,81342464,13926400,10469376,593461248,1758003200,4489216,61419520,27308032,2878296064,1191936,26529759232,3170304,
1727824830,,388431872,32055296,18759680,223125504,81342464,13926400,10469376,596893696,1758003200,4489216,61419520,27312128,2894876672,1191936,26938380288,3170304,
1727824860,,388706304,32055296,18673664,223608832,79708160,13926400,10469376,588935168,1758044160,4489216,62160896,27316224,2894876672,1191936,26935332864,,
1727824890,,388702208,32399360,18911232,224546816,79708160,13586432,10469376,556904448,1758330880,4485120,62062592,27344896,1584021504,1191936,26789310464,,
1727824920,,388440064,32399360,18649088,224038912,80031744,13586432,10469376,547704832,1614000128,4485120,61972480,27394048,1585868800,1191936,26894688256,,
1727824950,,383442944,32403456,18649088,224714752,80031744,13799424,10469376,465223680,1620750336,4489216,61882368,27389952,1585565696,1191936,26935451648,,
